participant,profession,age,leading_hand,sex,languages,education
9c21a5f3-918b-42a2-8a0a-f1d2f1974bf2,математик,54,правая,мужчина,русский,специалитет
f124c1e7-cce9-4950-ac25-9caa086f85e3,дизайнер,24,правая,женщина,русский,бакалавриат
cfc94d44-40af-4af1-a23c-d4dd30042cc8,финансист,57,правая,женщина,русский,специалитет
bfa12e17-8aa9-42d0-8e07-64305b7e6b1b,Техник-программист,18,правая,мужчина,Русский,средняя школа
f0f602f9-89a7-4df2-93b6-66e4eeaea17f,бухгалтер,23,правая,женщина,русский,специалитет
67a3ad24-9d73-4f6f-92dd-1d2cb5cdad02,юрист,31,правая,женщина,русский,бакалавриат
b8d9b689-0562-482d-8a4b-91615d0de4cd,педагог,30,правая,женщина,русский,специалитет
ca94d32e-c882-4dcc-8038-2a33b2ca337c,Экономист,42,правая,мужчина,Русский,специалитет
b8668274-f33d-4398-b9ae-19e82a932335,экономист ж/д транспорта,58,правая,женщина,"русский,украинский",магистратура
13a6e093-b766-4182-afd9-bed5919e693c,менеджер,33,левая,женщина,русский/английский,магистратура
e60689d7-b484-4072-acf8-25cd45730f21,экономист,32,правая,женщина,русский,специалитет
1dc8c28c-2baa-44fd-9558-be6109b1deff,экономист,22,правая,женщина,русский,средняя школа
eb271e8e-9b13-4018-88c1-a9461b81988f,художник,20,правая,женщина,русский,средняя школа
b754f949-8f02-49e3-b347-927d6acfcbf9,менеджер,33,правая,женщина,русский,специалитет
7f377691-8048-402c-8445-33e97e1e6909,историк,21,правая,женщина,"русский, украинский",школа
e4e89edc-d55a-4884-bdaa-de2e3c838f55,Журналист,69,правая,мужчина,Русский,специалитет
6b593f54-8459-4138-bdf6-c5e815d50769,парикмахер-модельер,27,правая,женщина,"русский,украинский",специалитет
2daa0495-c50f-4041-80cf-3eb29a968705,педагог,22,правая,женщина,русский язык,бакалавриат
caff7b83-c1d4-4ada-8915-197be07e9474,экономист,18,правая,женщина,русский,магистратура
02c87715-c6a3-4530-8b88-e40eb2da81f6,филолог,21,правая,женщина,русский,бакалавриат
9577f51e-844b-4162-a8db-3935d981e1a0,педагог,21,правая,женщина,"русский, украинский",средняя школа
de7e03e4-fcc1-4423-b2b0-837a0870b6af,руковадитель,45,правая,мужчина,русский,специалитет
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,Программист,28,левая,женщина,Русский,бакалавриат
dafccfb3-2090-4667-bb8b-f120ec376699,филолог,25,правая,женщина,русский белорусский,магистратура
eb093cde-cded-44b8-a63a-3383e4806cf0,менеджер по туризму,31,правая,женщина,русский,специалитет
a45eaae2-e173-4438-9e43-c1d47f8835b4,Программист,22,левая,мужчина,Русский,бакалавриат
869011e5-f85d-4882-8920-301b582ed78f,фельдшер,19,правая,женщина,"Украинский, русский",специалитет
822350ae-d170-4655-8444-366b9fdbab31,психолог,26,правая,женщина,русский,специалитет
c6ec0302-a5bd-476f-89b2-4189865efb21,педагог,57,правая,женщина,русский  укрвинский,специалитет
0531fb0f-40b3-48e5-8f89-4e4872be6473,механик,34,правая,мужчина,русский,специалитет
5354a25f-8966-41b9-ad31-ab5499e98c86,студент,18,левая,мужчина,русский,средняя школа
6ce9783e-d6b8-4abf-a98c-92552483f1ba,педагог,26,правая,женщина,русский,магистратура
5022d194-7e44-4a79-8b76-bf0196842173,Экономист,25,правая,мужчина,Русский,магистратура
fbd62abf-9a21-48ea-a6b0-bb7b7ce4e915,экономист,37,правая,женщина,русский,специалитет
7b4fa031-3a4c-4b62-baca-b41a6e10bf0a,медсестра,28,правая,женщина,"русский, украинский",бакалавриат
26eb6d69-00ce-42f1-b5f0-403ba1e7c7d3,юрист,38,правая,мужчина,русский,магистратура
40d3a956-d85e-4928-933a-187a8f8435df,Учитель начальных классов,29,правая,женщина,"Русский, украинский",бакалавриат
ff3f184f-29b5-4065-91b1-8c25401d1a0b,-,19,правая,женщина,русский,школа
d5c9cc58-e4e5-4198-8a37-453175c11023,учитель,40,правая,женщина,русский,специалитет
44d483b0-24ee-42c9-bd47-c67f414231cc,медична сестра,49,правая,женщина,украинский,бакалавриат
077ca66b-9056-4c0f-a616-aac276ccc536,программист,18,правая,мужчина,русский,школа
b04c299f-e8e1-4331-9127-9f942c6a1777,Экономист,36,правая,мужчина,Русский,бакалавриат
67189f76-169a-41e4-ac5d-92c53f7873b7,менеджер,29,правая,женщина,русский,школа
a096e132-185c-49f1-a353-f3f493453193,инженер,41,правая,мужчина,русский,бакалавриат
05530ef0-0907-4a50-b326-6977938e7a62,инженер,36,правая,женщина,русский,магистратура
7b421b9a-b14b-40b2-b186-d1539decec69,юрист,32,правая,женщина,русский,специалитет
1fd92d76-8f21-4100-9183-7ef9e56d3aaa,учитель информатики,27,правая,мужчина,русский,специалитет
5f3d9891-01f2-4d27-b89c-9e2f8d247497,ВОЕННЫЙ,25,правая,мужчина,РУССКИЙ,бакалавриат
048870d1-84ae-44d7-9819-2c3dff418d66,рамщик,36,правая,мужчина,русский,средняя школа
62f0fd9b-7cd2-4d76-a45d-743a3294a061,студент,23,левая,мужчина,русский,бакалавриат
c25a3cbc-8848-42ff-a234-a97033d24177,социальный работник,29,правая,женщина,русский,школа
f1b8cb4d-efb2-4f61-aaea-b8eb561cab13,токарь,43,правая,мужчина,русский,специалитет
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,сурдопедагог,29,правая,женщина,русский,специалитет
262142c7-ef66-43d5-8662-57dd9fcf86b6,Инженер,26,правая,мужчина,Русский,специалитет
2961e422-b9d5-4dea-9fe1-c06ae344162a,инженер,32,правая,мужчина,русский,специалитет
4e6c1db4-2746-46ef-a2df-62d85372cf96,"повар, кондитер",19,правая,женщина,русский,бакалавриат
a3d04a1c-86f8-458a-b172-0f1da838f26a,юрист,32,правая,мужчина,русский,аспирантура
dd3adda9-b400-49c5-a9df-6f8494656563,программист,22,правая,женщина,русский,бакалавриат
c1461c93-0756-4385-b954-63e37f02001b,издатель,25,правая,женщина,русский,бакалавриат
3c8ac011-08f8-42a2-b27d-d8e54604489b,оператор,33,правая,женщина,русский,бакалавриат
11c31e81-1af5-43db-a3ee-a43416b8db8a,химик,51,правая,женщина,русский,специалитет
33d57385-bcf5-482a-85c2-17f7d50313e5,Инжинер АСОиУ,24,правая,мужчина,Русский,бакалавриат
4e66575b-ddf5-40c3-b416-f0b7cee2246a,Медсестра,35,правая,женщина,Русский,специалитет
3db1cc9f-3867-4610-be0b-ba975d959f69,Менеджер по продажам,25,правая,мужчина,Русский,бакалавриат
144d8601-9e3f-4dfe-88f7-c18bc1a84b8f,рабочая,42,правая,женщина,русский,средняя школа
2e62e70b-7692-4ffb-8d3c-cb827f5d6ffe,филолог,23,правая,женщина,русский,магистратура
67a96424-e1ce-4287-8a5f-86dd00cffcdc,Повар-кондитер,29,правая,женщина,Русский,специалитет
d4dd6c93-9ada-4efa-b339-98733779da80,специалист,28,правая,женщина,русский,специалитет
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,Фельдшео,24,правая,женщина,Русский,специалитет
3aed13d3-0fbe-46bf-9a2d-d1be0395f140,Журналист,69,правая,мужчина,Русский,специалитет
40cf596a-90a5-4b1f-ade7-02a5ac5e207c,экономист транспорта,27,правая,женщина,"русский,украинский",специалитет
b9d6321e-3e69-44f9-a47f-62c79e6d7399,рекламист,27,правая,женщина,русский,специалитет
dbe75f88-a0b7-4eba-801b-fae6f9f8637e,экономист,31,правая,женщина,русский,магистратура
